STATION,NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
GR000016716,"HELLINIKON, GR",06-03-56,0.14,,,60,45
GR000016716,"HELLINIKON, GR",07-03-56,0,,,53,40
GR000016716,"HELLINIKON, GR",08-03-56,0,,,57,38
GR000016716,"HELLINIKON, GR",09-03-56,0.24,,,52,37
GR000016716,"HELLINIKON, GR",10-03-56,0,,,50,34
GR000016716,"HELLINIKON, GR",11-03-56,0,,,54,33
GR000016716,"HELLINIKON, GR",12-03-56,0.09,,,59,42
GR000016716,"HELLINIKON, GR",13-03-56,0.39,,,58,49
GR000016716,"HELLINIKON, GR",14-03-56,0.45,,,59,45
GR000016716,"HELLINIKON, GR",15-03-56,0,,,56,44
GR000016716,"HELLINIKON, GR",16-03-56,0,,,58,38
GR000016716,"HELLINIKON, GR",17-03-56,0,,,53,47
GR000016716,"HELLINIKON, GR",18-03-56,0,,,50,43
GR000016716,"HELLINIKON, GR",19-03-56,0,,,50,40
GR000016716,"HELLINIKON, GR",20-03-56,0,,,55,39
GR000016716,"HELLINIKON, GR",21-03-56,0,,,52,44
GR000016716,"HELLINIKON, GR",22-03-56,0,,,52,43
GR000016716,"HELLINIKON, GR",23-03-56,0,,,56,38
GR000016716,"HELLINIKON, GR",24-03-56,0.11,,,55,43
GR000016716,"HELLINIKON, GR",25-03-56,0.07,,,53,44
GR000016716,"HELLINIKON, GR",26-03-56,0.14,,,50,43
GR000016716,"HELLINIKON, GR",27-03-56,0.73,,,54,42
GR000016716,"HELLINIKON, GR",28-03-56,0,,,51,44
GR000016716,"HELLINIKON, GR",29-03-56,0,,,54,41
GR000016716,"HELLINIKON, GR",30-03-56,0,,,58,35
GR000016716,"HELLINIKON, GR",31-03-56,0,,,58,40
GR000016716,"HELLINIKON, GR",01-04-56,0,,,62,46
GR000016716,"HELLINIKON, GR",02-04-56,0,,,68,46
GR000016716,"HELLINIKON, GR",03-04-56,0,,,68,47
GR000016716,"HELLINIKON, GR",04-04-56,0.46,,,61,47
GR000016716,"HELLINIKON, GR",05-04-56,0,,,62,44
GR000016716,"HELLINIKON, GR",06-04-56,0,,,67,56
GR000016716,"HELLINIKON, GR",07-04-56,0,,,66,54
GR000016716,"HELLINIKON, GR",08-04-56,0,,,58,51
GR000016716,"HELLINIKON, GR",09-04-56,0,,,54,40
GR000016716,"HELLINIKON, GR",10-04-56,0,,,59,36
GR000016716,"HELLINIKON, GR",11-04-56,0,,,64,43
GR000016716,"HELLINIKON, GR",12-04-56,0,,,66,46
GR000016716,"HELLINIKON, GR",13-04-56,0,,,66,46
GR000016716,"HELLINIKON, GR",14-04-56,0,,,65,48
GR000016716,"HELLINIKON, GR",15-04-56,0,,,65,47
GR000016716,"HELLINIKON, GR",16-04-56,0,,,66,49
GR000016716,"HELLINIKON, GR",17-04-56,0,,,66,47
GR000016716,"HELLINIKON, GR",18-04-56,0,,,68,53
GR000016716,"HELLINIKON, GR",19-04-56,0,,,68,54
GR000016716,"HELLINIKON, GR",20-04-56,0,,,74,52
GR000016716,"HELLINIKON, GR",21-04-56,0,,,75,53
GR000016716,"HELLINIKON, GR",22-04-56,0,,,72,53
GR000016716,"HELLINIKON, GR",23-04-56,0,,,75,59
GR000016716,"HELLINIKON, GR",24-04-56,0,,,79,58
GR000016716,"HELLINIKON, GR",25-04-56,0,,,74,63
GR000016716,"HELLINIKON, GR",26-04-56,0,,,73,54
GR000016716,"HELLINIKON, GR",27-04-56,0,,,72,56
GR000016716,"HELLINIKON, GR",28-04-56,0,,,75,61
GR000016716,"HELLINIKON, GR",29-04-56,0,,,74,56
GR000016716,"HELLINIKON, GR",30-04-56,0,,,72,57
GR000016716,"HELLINIKON, GR",01-05-56,0.02,,,68,59
GR000016716,"HELLINIKON, GR",02-05-56,0,,,68,59
GR000016716,"HELLINIKON, GR",03-05-56,0.26,,,63,54
GR000016716,"HELLINIKON, GR",04-05-56,0.52,,,68,50
GR000016716,"HELLINIKON, GR",05-05-56,0,,,69,50
GR000016716,"HELLINIKON, GR",06-05-56,0,,,71,55
GR000016716,"HELLINIKON, GR",07-05-56,0,,,76,54
GR000016716,"HELLINIKON, GR",08-05-56,0,,,73,52
GR000016716,"HELLINIKON, GR",09-05-56,0,,,74,56
GR000016716,"HELLINIKON, GR",10-05-56,0,,,74,58
GR000016716,"HELLINIKON, GR",11-05-56,0,,,71,54
GR000016716,"HELLINIKON, GR",12-05-56,0,,,70,60
GR000016716,"HELLINIKON, GR",13-05-56,0,,,72,59
GR000016716,"HELLINIKON, GR",14-05-56,0,,,71,55
GR000016716,"HELLINIKON, GR",15-05-56,0,,,73,62
GR000016716,"HELLINIKON, GR",16-05-56,0,,,72,56
GR000016716,"HELLINIKON, GR",17-05-56,0,,,77,55
GR000016716,"HELLINIKON, GR",18-05-56,0,,,72,55
GR000016716,"HELLINIKON, GR",19-05-56,0,,,75,56
GR000016716,"HELLINIKON, GR",20-05-56,0,,,76,57
GR000016716,"HELLINIKON, GR",21-05-56,0,,,77,57
GR000016716,"HELLINIKON, GR",22-05-56,0,,,77,59
GR000016716,"HELLINIKON, GR",23-05-56,0,,,80,62
GR000016716,"HELLINIKON, GR",24-05-56,0,,,81,68
GR000016716,"HELLINIKON, GR",25-05-56,0,,,81,69
GR000016716,"HELLINIKON, GR",26-05-56,0,,,83,65
GR000016716,"HELLINIKON, GR",27-05-56,0,,,80,68
GR000016716,"HELLINIKON, GR",28-05-56,0,,,76,60
GR000016716,"HELLINIKON, GR",29-05-56,0,,,82,64
GR000016716,"HELLINIKON, GR",30-05-56,0,,,83,67
GR000016716,"HELLINIKON, GR",31-05-56,0,,,84,71
GR000016716,"HELLINIKON, GR",01-06-56,0,,,76,63
GR000016716,"HELLINIKON, GR",02-06-56,0,,,78,68
GR000016716,"HELLINIKON, GR",03-06-56,0,,,79,63
GR000016716,"HELLINIKON, GR",04-06-56,0,,,78,63
GR000016716,"HELLINIKON, GR",05-06-56,0,,,79,64
GR000016716,"HELLINIKON, GR",06-06-56,0,,,80,60
GR000016716,"HELLINIKON, GR",07-06-56,0,,,81,63
GR000016716,"HELLINIKON, GR",08-06-56,0,,,78,64
GR000016716,"HELLINIKON, GR",09-06-56,0,,,82,67
GR000016716,"HELLINIKON, GR",10-06-56,0,,,86,68
GR000016716,"HELLINIKON, GR",11-06-56,0,,,91,67
GR000016716,"HELLINIKON, GR",12-06-56,0,,,94,75
GR000016716,"HELLINIKON, GR",13-06-56,0,,,94,78
GR000016716,"HELLINIKON, GR",14-06-56,0,,,98,73
GR000016716,"HELLINIKON, GR",15-06-56,0,,,88,71
GR000016716,"HELLINIKON, GR",16-06-56,0,,,88,73
GR000016716,"HELLINIKON, GR",17-06-56,0,,,90,71
GR000016716,"HELLINIKON, GR",18-06-56,0,,,85,71
GR000016716,"HELLINIKON, GR",19-06-56,0,,,86,69
GR000016716,"HELLINIKON, GR",20-06-56,0,,,82,71
GR000016716,"HELLINIKON, GR",21-06-56,0,,,83,70
GR000016716,"HELLINIKON, GR",22-06-56,0,,,82,68
GR000016716,"HELLINIKON, GR",23-06-56,0,,,81,67
GR000016716,"HELLINIKON, GR",24-06-56,0.11,,,76,62
GR000016716,"HELLINIKON, GR",25-06-56,0,,,80,63
GR000016716,"HELLINIKON, GR",26-06-56,0,,,84,64
GR000016716,"HELLINIKON, GR",27-06-56,0,,,87,68
GR000016716,"HELLINIKON, GR",28-06-56,0,,,83,71
GR000016716,"HELLINIKON, GR",29-06-56,0,,,83,67
GR000016716,"HELLINIKON, GR",30-06-56,0,,,88,66
GR000016716,"HELLINIKON, GR",01-07-56,0,,,89,71
GR000016716,"HELLINIKON, GR",02-07-56,0,,,89,71
GR000016716,"HELLINIKON, GR",03-07-56,0,,,85,69
GR000016716,"HELLINIKON, GR",04-07-56,0,,,93,69
GR000016716,"HELLINIKON, GR",05-07-56,0,,,88,74
GR000016716,"HELLINIKON, GR",06-07-56,0,,,88,74
GR000016716,"HELLINIKON, GR",07-07-56,0,,,92,74
GR000016716,"HELLINIKON, GR",08-07-56,0,,,94,76
GR000016716,"HELLINIKON, GR",09-07-56,0,,,91,77
GR000016716,"HELLINIKON, GR",10-07-56,0,,,87,71
GR000016716,"HELLINIKON, GR",11-07-56,0,,,87,72
GR000016716,"HELLINIKON, GR",12-07-56,0,,,89,71
GR000016716,"HELLINIKON, GR",13-07-56,0,,,89,73
GR000016716,"HELLINIKON, GR",14-07-56,0,,,90,70
GR000016716,"HELLINIKON, GR",15-07-56,0,,,86,72
GR000016716,"HELLINIKON, GR",16-07-56,0,,,90,74
GR000016716,"HELLINIKON, GR",17-07-56,0,,,92,75
GR000016716,"HELLINIKON, GR",18-07-56,0,,,95,79
GR000016716,"HELLINIKON, GR",19-07-56,0,,,85,72
GR000016716,"HELLINIKON, GR",20-07-56,0,,,85,70
GR000016716,"HELLINIKON, GR",21-07-56,0,,,99,72
GR000016716,"HELLINIKON, GR",22-07-56,0,,,101,80
GR000016716,"HELLINIKON, GR",23-07-56,0,,,96,78
GR000016716,"HELLINIKON, GR",24-07-56,0,,,100,78
GR000016716,"HELLINIKON, GR",25-07-56,0,,,94,79
GR000016716,"HELLINIKON, GR",26-07-56,0,,,86,77
GR000016716,"HELLINIKON, GR",27-07-56,0,,,88,70
GR000016716,"HELLINIKON, GR",28-07-56,0,,,90,67
GR000016716,"HELLINIKON, GR",29-07-56,0,,,90,71
GR000016716,"HELLINIKON, GR",30-07-56,0,,,95,75
GR000016716,"HELLINIKON, GR",31-07-56,0,,,103,77
GR000016716,"HELLINIKON, GR",01-08-56,0,,,102,80
GR000016716,"HELLINIKON, GR",02-08-56,0,,,98,77
GR000016716,"HELLINIKON, GR",03-08-56,0,,,89,74
GR000016716,"HELLINIKON, GR",04-08-56,0,,,90,74
GR000016716,"HELLINIKON, GR",05-08-56,0,,,94,72
GR000016716,"HELLINIKON, GR",06-08-56,0,,,97,79
GR000016716,"HELLINIKON, GR",07-08-56,0,,,96,81
GR000016716,"HELLINIKON, GR",08-08-56,0,,,96,78
GR000016716,"HELLINIKON, GR",09-08-56,0,,,95,82
GR000016716,"HELLINIKON, GR",10-08-56,0,,,91,78
GR000016716,"HELLINIKON, GR",11-08-56,0,,,94,77
GR000016716,"HELLINIKON, GR",12-08-56,0,,,86,69
GR000016716,"HELLINIKON, GR",13-08-56,0,,,88,73
GR000016716,"HELLINIKON, GR",14-08-56,0,,,92,75
GR000016716,"HELLINIKON, GR",15-08-56,0,,,92,74
GR000016716,"HELLINIKON, GR",16-08-56,0,,,93,67
GR000016716,"HELLINIKON, GR",17-08-56,0,,,94,75
GR000016716,"HELLINIKON, GR",18-08-56,0,,,93,74
GR000016716,"HELLINIKON, GR",19-08-56,0,,,94,72
GR000016716,"HELLINIKON, GR",20-08-56,0,,,101,75
GR000016716,"HELLINIKON, GR",21-08-56,0,,,99,84
GR000016716,"HELLINIKON, GR",22-08-56,0,,,97,80
GR000016716,"HELLINIKON, GR",23-08-56,0,,,89,72
GR000016716,"HELLINIKON, GR",24-08-56,0,,,90,74
GR000016716,"HELLINIKON, GR",25-08-56,0,,,87,69
GR000016716,"HELLINIKON, GR",26-08-56,0,,,89,71
GR000016716,"HELLINIKON, GR",27-08-56,0,,,94,73
GR000016716,"HELLINIKON, GR",28-08-56,0,,,94,77
GR000016716,"HELLINIKON, GR",29-08-56,0,,,96,77
GR000016716,"HELLINIKON, GR",30-08-56,0,,,94,75
GR000016716,"HELLINIKON, GR",31-08-56,0,,,94,72
GR000016716,"HELLINIKON, GR",01-09-56,0,,,100,79
GR000016716,"HELLINIKON, GR",02-09-56,0,,,96,79
GR000016716,"HELLINIKON, GR",03-09-56,0,,,93,77
GR000016716,"HELLINIKON, GR",04-09-56,0,,,92,76
GR000016716,"HELLINIKON, GR",05-09-56,0,,,90,75
GR000016716,"HELLINIKON, GR",06-09-56,0,,,92,70
GR000016716,"HELLINIKON, GR",07-09-56,0,,,89,67
GR000016716,"HELLINIKON, GR",08-09-56,0,,,90,72
GR000016716,"HELLINIKON, GR",09-09-56,0,,,93,71
GR000016716,"HELLINIKON, GR",10-09-56,0,,,94,74
GR000016716,"HELLINIKON, GR",11-09-56,0,,,89,70
GR000016716,"HELLINIKON, GR",12-09-56,0,,,96,72
GR000016716,"HELLINIKON, GR",13-09-56,0,,,86,71
GR000016716,"HELLINIKON, GR",14-09-56,0.05,,,80,62
GR000016716,"HELLINIKON, GR",15-09-56,0,,,72,60
GR000016716,"HELLINIKON, GR",16-09-56,0,,,76,62
GR000016716,"HELLINIKON, GR",17-09-56,0,,,80,56
GR000016716,"HELLINIKON, GR",18-09-56,0,,,83,61
GR000016716,"HELLINIKON, GR",19-09-56,0,,,80,66
GR000016716,"HELLINIKON, GR",20-09-56,0,,,74,63
GR000016716,"HELLINIKON, GR",21-09-56,0,,,77,59
GR000016716,"HELLINIKON, GR",22-09-56,0,,,82,60
GR000016716,"HELLINIKON, GR",23-09-56,0,,,81,63
GR000016716,"HELLINIKON, GR",24-09-56,0,,,77,64
GR000016716,"HELLINIKON, GR",25-09-56,0,,,73,62
GR000016716,"HELLINIKON, GR",26-09-56,0,,,78,61
GR000016716,"HELLINIKON, GR",27-09-56,0,,,80,54
GR000016716,"HELLINIKON, GR",28-09-56,0,,,78,62
GR000016716,"HELLINIKON, GR",29-09-56,0,,,81,65
GR000016716,"HELLINIKON, GR",30-09-56,0,,,79,72
GR000016716,"HELLINIKON, GR",01-10-56,0,,,81,68
GR000016716,"HELLINIKON, GR",02-10-56,0,,,81,68
GR000016716,"HELLINIKON, GR",03-10-56,0,,,87,66
GR000016716,"HELLINIKON, GR",04-10-56,0,,,81,60
GR000016716,"HELLINIKON, GR",05-10-56,0,,,81,61
GR000016716,"HELLINIKON, GR",06-10-56,0,,,81,63
GR000016716,"HELLINIKON, GR",07-10-56,0,,,81,68
GR000016716,"HELLINIKON, GR",08-10-56,0,,,76,60
GR000016716,"HELLINIKON, GR",09-10-56,0.01,,,79,69
GR000016716,"HELLINIKON, GR",10-10-56,0,,,76,64
GR000016716,"HELLINIKON, GR",11-10-56,0,,,70,58
GR000016716,"HELLINIKON, GR",12-10-56,0,,,62,54
GR000016716,"HELLINIKON, GR",13-10-56,0,,,70,48
GR000016716,"HELLINIKON, GR",14-10-56,0,,,76,48
GR000016716,"HELLINIKON, GR",15-10-56,0,,,79,51
GR000016716,"HELLINIKON, GR",16-10-56,0,,,77,53
GR000016716,"HELLINIKON, GR",17-10-56,0,,,72,54
GR000016716,"HELLINIKON, GR",18-10-56,0,,,68,58
GR000016716,"HELLINIKON, GR",19-10-56,0,,,71,54
GR000016716,"HELLINIKON, GR",20-10-56,0,,,73,49
GR000016716,"HELLINIKON, GR",21-10-56,0,,,74,49
GR000016716,"HELLINIKON, GR",22-10-56,0,,,77,60
GR000016716,"HELLINIKON, GR",23-10-56,0,,,75,60
GR000016716,"HELLINIKON, GR",24-10-56,0,,,77,55
GR000016716,"HELLINIKON, GR",25-10-56,0,,,75,55
GR000016716,"HELLINIKON, GR",26-10-56,0,,,74,55
GR000016716,"HELLINIKON, GR",27-10-56,0,,,78,62
GR000016716,"HELLINIKON, GR",28-10-56,0,,,77,63
GR000016716,"HELLINIKON, GR",29-10-56,0,,,78,59
GR000016716,"HELLINIKON, GR",30-10-56,0.27,,,73,59
GR000016716,"HELLINIKON, GR",31-10-56,0,,,73,53
GR000016716,"HELLINIKON, GR",01-11-56,0,,,73,54
GR000016716,"HELLINIKON, GR",02-11-56,0,,,75,60
GR000016716,"HELLINIKON, GR",03-11-56,0,,,74,68
GR000016716,"HELLINIKON, GR",04-11-56,0.3,,,69,63
GR000016716,"HELLINIKON, GR",05-11-56,0.36,,,72,56
GR000016716,"HELLINIKON, GR",06-11-56,0,,,66,53
GR000016716,"HELLINIKON, GR",07-11-56,0,,,64,49
GR000016716,"HELLINIKON, GR",08-11-56,0,,,67,50
GR000016716,"HELLINIKON, GR",09-11-56,0,,,54,48
GR000016716,"HELLINIKON, GR",10-11-56,0.02,,,62,47
GR000016716,"HELLINIKON, GR",11-11-56,0,,,59,52
GR000016716,"HELLINIKON, GR",12-11-56,0.55,,,66,54
GR000016716,"HELLINIKON, GR",13-11-56,0.28,,,71,59
GR000016716,"HELLINIKON, GR",14-11-56,0,,,73,58
GR000016716,"HELLINIKON, GR",15-11-56,0,,,72,62
GR000016716,"HELLINIKON, GR",16-11-56,0,,,72,64
GR000016716,"HELLINIKON, GR",17-11-56,0,,,72,55
GR000016716,"HELLINIKON, GR",18-11-56,0.06,,,69,58
GR000016716,"HELLINIKON, GR",19-11-56,0,,,73,56
GR000016716,"HELLINIKON, GR",20-11-56,0,,,73,60
GR000016716,"HELLINIKON, GR",21-11-56,0,,,66,54
GR000016716,"HELLINIKON, GR",22-11-56,0,,,63,52
GR000016716,"HELLINIKON, GR",23-11-56,0.28,,,60,50
GR000016716,"HELLINIKON, GR",24-11-56,0.1,,,68,46
GR000016716,"HELLINIKON, GR",25-11-56,0.02,,,63,49
GR000016716,"HELLINIKON, GR",26-11-56,0,,,65,45
GR000016716,"HELLINIKON, GR",27-11-56,0,,,66,45
GR000016716,"HELLINIKON, GR",28-11-56,0,,,70,50
GR000016716,"HELLINIKON, GR",29-11-56,0,,,66,61
GR000016716,"HELLINIKON, GR",30-11-56,0.76,,,65,56
GR000016716,"HELLINIKON, GR",01-12-56,0.03,,,71,60
GR000016716,"HELLINIKON, GR",02-12-56,0,,,66,58
GR000016716,"HELLINIKON, GR",03-12-56,0,,,70,48
GR000016716,"HELLINIKON, GR",04-12-56,0,,,66,48
GR000016716,"HELLINIKON, GR",05-12-56,0,,,64,45
GR000016716,"HELLINIKON, GR",06-12-56,0,,,68,46
GR000016716,"HELLINIKON, GR",07-12-56,0,,,65,52
GR000016716,"HELLINIKON, GR",08-12-56,0,,,55,46
GR000016716,"HELLINIKON, GR",09-12-56,0.01,,,52,40
GR000016716,"HELLINIKON, GR",10-12-56,0,,,54,38
GR000016716,"HELLINIKON, GR",11-12-56,0,,,62,36
GR000016716,"HELLINIKON, GR",12-12-56,0,,,56,42
GR000016716,"HELLINIKON, GR",13-12-56,0,,,59,41
GR000016716,"HELLINIKON, GR",14-12-56,0,,,65,41
GR000016716,"HELLINIKON, GR",15-12-56,0,,,61,41
GR000016716,"HELLINIKON, GR",16-12-56,0,,,64,42
GR000016716,"HELLINIKON, GR",17-12-56,0,,,61,47
GR000016716,"HELLINIKON, GR",18-12-56,0,,,57,49
GR000016716,"HELLINIKON, GR",19-12-56,0.01,,,54,45
GR000016716,"HELLINIKON, GR",20-12-56,0,,,54,44
GR000016716,"HELLINIKON, GR",21-12-56,0,,,52,45
GR000016716,"HELLINIKON, GR",22-12-56,0,,,59,45
GR000016716,"HELLINIKON, GR",23-12-56,0.08,,,58,42
GR000016716,"HELLINIKON, GR",24-12-56,0.71,,,61,54
GR000016716,"HELLINIKON, GR",25-12-56,0,,,65,43
GR000016716,"HELLINIKON, GR",26-12-56,0.35,,,57,44
GR000016716,"HELLINIKON, GR",27-12-56,0,,,56,48
GR000016716,"HELLINIKON, GR",28-12-56,0,,,51,43
GR000016716,"HELLINIKON, GR",29-12-56,0.25,,,52,45
GR000016716,"HELLINIKON, GR",30-12-56,0,,,55,42
GR000016716,"HELLINIKON, GR",31-12-56,0,,,54,39
GR000016716,"HELLINIKON, GR",01-01-57,0,,,55,44
GR000016716,"HELLINIKON, GR",02-01-57,0,,,53,48
GR000016716,"HELLINIKON, GR",03-01-57,0.01,,,56,46
GR000016716,"HELLINIKON, GR",04-01-57,0.16,,,49,44
GR000016716,"HELLINIKON, GR",05-01-57,0,,,52,44
GR000016716,"HELLINIKON, GR",06-01-57,0,,,53,42
GR000016716,"HELLINIKON, GR",07-01-57,0,,,61,38
GR000016716,"HELLINIKON, GR",08-01-57,0.18,,,52,43
GR000016716,"HELLINIKON, GR",09-01-57,0,,,49,42
GR000016716,"HELLINIKON, GR",10-01-57,0,,,56,42
GR000016716,"HELLINIKON, GR",11-01-57,0,,,63,36
GR000016716,"HELLINIKON, GR",12-01-57,0.2,,,56,43
GR000016716,"HELLINIKON, GR",13-01-57,0.35,,,58,42
GR000016716,"HELLINIKON, GR",14-01-57,0.02,,,61,44
GR000016716,"HELLINIKON, GR",15-01-57,0.05,,,66,50
GR000016716,"HELLINIKON, GR",16-01-57,0,,,60,46
GR000016716,"HELLINIKON, GR",17-01-57,0.2,,,62,50
GR000016716,"HELLINIKON, GR",18-01-57,0,,,54,38
GR000016716,"HELLINIKON, GR",19-01-57,0,,,45,37
GR000016716,"HELLINIKON, GR",20-01-57,0.16,,,45,36
GR000016716,"HELLINIKON, GR",21-01-57,0,,,48,38
GR000016716,"HELLINIKON, GR",22-01-57,0,,,58,30
GR000016716,"HELLINIKON, GR",23-01-57,0,,,58,36
GR000016716,"HELLINIKON, GR",24-01-57,0.14,,,62,51
GR000016716,"HELLINIKON, GR",25-01-57,0.01,,,63,46
GR000016716,"HELLINIKON, GR",26-01-57,0,,,59,42
GR000016716,"HELLINIKON, GR",27-01-57,0,,,58,49
GR000016716,"HELLINIKON, GR",28-01-57,0,,,59,46
GR000016716,"HELLINIKON, GR",29-01-57,0,,,52,46
GR000016716,"HELLINIKON, GR",30-01-57,0,,,47,39
GR000016716,"HELLINIKON, GR",31-01-57,0,,,52,36
GR000016716,"HELLINIKON, GR",01-02-57,0,,,50,40
GR000016716,"HELLINIKON, GR",02-02-57,0,,,49,37
GR000016716,"HELLINIKON, GR",03-02-57,0,,,54,39
GR000016716,"HELLINIKON, GR",04-02-57,0,,,62,34
GR000016716,"HELLINIKON, GR",05-02-57,0,,,61,38
GR000016716,"HELLINIKON, GR",06-02-57,0,,,58,42
GR000016716,"HELLINIKON, GR",07-02-57,0,,,62,42
GR000016716,"HELLINIKON, GR",08-02-57,0,,,62,48
GR000016716,"HELLINIKON, GR",09-02-57,0,,,63,42
GR000016716,"HELLINIKON, GR",10-02-57,0,,,67,54
GR000016716,"HELLINIKON, GR",11-02-57,0,,,64,47
GR000016716,"HELLINIKON, GR",12-02-57,0,,,63,49
GR000016716,"HELLINIKON, GR",13-02-57,0,,,63,42
GR000016716,"HELLINIKON, GR",14-02-57,0,,,64,44
GR000016716,"HELLINIKON, GR",15-02-57,0,,,68,50
GR000016716,"HELLINIKON, GR",16-02-57,0,,,68,49
GR000016716,"HELLINIKON, GR",17-02-57,0,,,70,49
GR000016716,"HELLINIKON, GR",18-02-57,0,,,70,49
GR000016716,"HELLINIKON, GR",19-02-57,0,,,70,53
GR000016716,"HELLINIKON, GR",20-02-57,0,,,63,42
GR000016716,"HELLINIKON, GR",21-02-57,0,,,62,42
GR000016716,"HELLINIKON, GR",22-02-57,0,,,61,50
GR000016716,"HELLINIKON, GR",23-02-57,0,,,60,43
GR000016716,"HELLINIKON, GR",24-02-57,0,,,59,49
GR000016716,"HELLINIKON, GR",25-02-57,0,,,63,43
GR000016716,"HELLINIKON, GR",26-02-57,0,,,64,45
GR000016716,"HELLINIKON, GR",27-02-57,0,,,62,47
GR000016716,"HELLINIKON, GR",28-02-57,0,,,58,52
GR000016716,"HELLINIKON, GR",01-03-57,0.3,,,57,43
GR000016716,"HELLINIKON, GR",02-03-57,0.03,,,47,36
GR000016716,"HELLINIKON, GR",03-03-57,0,,,44,36
GR000016716,"HELLINIKON, GR",04-03-57,0,,,51,35
GR000016716,"HELLINIKON, GR",05-03-57,0.02,,,52,37
GR000016716,"HELLINIKON, GR",06-03-57,0,,,58,33
GR000016716,"HELLINIKON, GR",07-03-57,0,,,62,42
GR000016716,"HELLINIKON, GR",08-03-57,0.02,,,63,50
GR000016716,"HELLINIKON, GR",09-03-57,0.01,,,62,
GR000016716,"HELLINIKON, GR",10-03-57,0,,,54,46
GR000016716,"HELLINIKON, GR",11-03-57,0,,,47,42
GR000016716,"HELLINIKON, GR",12-03-57,0,,,47,40
GR000016716,"HELLINIKON, GR",13-03-57,0,,,58,34
GR000016716,"HELLINIKON, GR",14-03-57,0,,,67,37
GR000016716,"HELLINIKON, GR",15-03-57,0,,,66,44
GR000016716,"HELLINIKON, GR",16-03-57,0,,,67,50
GR000016716,"HELLINIKON, GR",17-03-57,0,,,68,53
GR000016716,"HELLINIKON, GR",18-03-57,0,,,67,48
GR000016716,"HELLINIKON, GR",19-03-57,0,,,67,57
GR000016716,"HELLINIKON, GR",20-03-57,0,,,67,46
GR000016716,"HELLINIKON, GR",21-03-57,0,,,78,50
GR000016716,"HELLINIKON, GR",22-03-57,0,,,72,56
GR000016716,"HELLINIKON, GR",23-03-57,0,,,71,52
GR000016716,"HELLINIKON, GR",24-03-57,0,,,75,50
GR000016716,"HELLINIKON, GR",25-03-57,0,,,71,51
GR000016716,"HELLINIKON, GR",26-03-57,0.02,,,58,49
GR000016716,"HELLINIKON, GR",27-03-57,0,,,53,44
GR000016716,"HELLINIKON, GR",28-03-57,0,,,55,43
GR000016716,"HELLINIKON, GR",29-03-57,0,,,61,43
GR000016716,"HELLINIKON, GR",30-03-57,0,,,67,39
GR000016716,"HELLINIKON, GR",31-03-57,0,,,67,42
GR000016716,"HELLINIKON, GR",01-04-57,0,,,67,42
GR000016716,"HELLINIKON, GR",02-04-57,0,,,68,47
GR000016716,"HELLINIKON, GR",03-04-57,0,,,68,48
GR000016716,"HELLINIKON, GR",04-04-57,0,,,68,43
GR000016716,"HELLINIKON, GR",05-04-57,0,,,67,51
GR000016716,"HELLINIKON, GR",06-04-57,0,,,69,53
GR000016716,"HELLINIKON, GR",07-04-57,0,,,63,42
GR000016716,"HELLINIKON, GR",08-04-57,0,,,63,52
GR000016716,"HELLINIKON, GR",09-04-57,0,,,64,51
GR000016716,"HELLINIKON, GR",10-04-57,0,,,66,50
GR000016716,"HELLINIKON, GR",11-04-57,0,,,74,54
GR000016716,"HELLINIKON, GR",12-04-57,0,,,72,61
GR000016716,"HELLINIKON, GR",13-04-57,0,,,71,57
GR000016716,"HELLINIKON, GR",14-04-57,0,,,72,55
GR000016716,"HELLINIKON, GR",15-04-57,0.19,,,70,58
GR000016716,"HELLINIKON, GR",16-04-57,0.18,,,66,54
GR000016716,"HELLINIKON, GR",17-04-57,0.11,,,60,50
GR000016716,"HELLINIKON, GR",18-04-57,0.02,,,60,48
GR000016716,"HELLINIKON, GR",19-04-57,0.2,,,62,48
GR000016716,"HELLINIKON, GR",20-04-57,0.03,,,60,47
GR000016716,"HELLINIKON, GR",21-04-57,0,,,62,45
GR000016716,"HELLINIKON, GR",22-04-57,0,,,66,49
GR000016716,"HELLINIKON, GR",23-04-57,0,,,70,52
GR000016716,"HELLINIKON, GR",24-04-57,0,,,68,52
GR000016716,"HELLINIKON, GR",25-04-57,0,,,71,55
GR000016716,"HELLINIKON, GR",26-04-57,0,,,70,51
GR000016716,"HELLINIKON, GR",27-04-57,0,,,73,56
GR000016716,"HELLINIKON, GR",28-04-57,0,,,71,54
GR000016716,"HELLINIKON, GR",29-04-57,0,,,73,55
GR000016716,"HELLINIKON, GR",30-04-57,0,,,76,54
GR000016716,"HELLINIKON, GR",01-05-57,0,,,75,56
GR000016716,"HELLINIKON, GR",02-05-57,0,,,71,56
GR000016716,"HELLINIKON, GR",03-05-57,0,,,74,61
GR000016716,"HELLINIKON, GR",04-05-57,0,,,73,62
GR000016716,"HELLINIKON, GR",05-05-57,0,,,73,60
GR000016716,"HELLINIKON, GR",06-05-57,0.07,,,67,56
GR000016716,"HELLINIKON, GR",07-05-57,0.07,,,68,51
GR000016716,"HELLINIKON, GR",08-05-57,0,,,61,56
GR000016716,"HELLINIKON, GR",09-05-57,0.02,,,66,49
GR000016716,"HELLINIKON, GR",10-05-57,0.02,,,66,55
GR000016716,"HELLINIKON, GR",11-05-57,0.31,,,63,56
