,DATE,STATION,NAME,NEWDATE,PRCP,SNWD,TAVG,TMAX,TMIN,MONTH,YEAR,30YAVG
208,1974-07-28,GR000016716,"HELLINIKON, GR",1974-07-28,0.0,,27.0,32.0,23.0,7.0,1974.0,27.533333333333335
209,1974-07-29,GR000016716,"HELLINIKON, GR",1974-07-29,0.0,,28.0,33.0,23.0,7.0,1974.0,27.533333333333335
210,1974-07-30,GR000016716,"HELLINIKON, GR",1974-07-30,0.0,,29.0,33.0,24.0,7.0,1974.0,27.6
211,1974-07-31,GR000016716,"HELLINIKON, GR",1974-07-31,0.0,,30.0,34.0,23.0,7.0,1974.0,27.733333333333334
212,1974-08-01,GR000016716,"HELLINIKON, GR",1974-08-01,0.0,,29.0,35.0,24.0,8.0,1974.0,27.833333333333332
213,1974-08-02,GR000016716,"HELLINIKON, GR",1974-08-02,0.0,,30.0,35.0,22.0,8.0,1974.0,27.933333333333334
214,1974-08-03,GR000016716,"HELLINIKON, GR",1974-08-03,0.0,,31.0,35.0,27.0,8.0,1974.0,28.133333333333333
215,1974-08-04,GR000016716,"HELLINIKON, GR",1974-08-04,0.0,,31.0,36.0,24.0,8.0,1974.0,28.233333333333334
216,1974-08-05,GR000016716,"HELLINIKON, GR",1974-08-05,0.0,,31.0,36.0,27.0,8.0,1974.0,28.3
217,1974-08-06,GR000016716,"HELLINIKON, GR",1974-08-06,0.0,,31.0,36.0,26.0,8.0,1974.0,28.433333333333334
218,1974-08-07,GR000016716,"HELLINIKON, GR",1974-08-07,0.0,,29.0,35.0,26.0,8.0,1974.0,28.533333333333335
219,1974-08-08,GR000016716,"HELLINIKON, GR",1974-08-08,0.0,,28.0,32.0,24.0,8.0,1974.0,28.7
220,1974-08-09,GR000016716,"HELLINIKON, GR",1974-08-09,0.0,,26.0,29.0,23.0,8.0,1974.0,28.8
221,1974-08-10,GR000016716,"HELLINIKON, GR",1974-08-10,0.0,,27.0,32.0,23.0,8.0,1974.0,28.833333333333332
222,1974-08-11,GR000016716,"HELLINIKON, GR",1974-08-11,0.0,,26.0,28.0,23.0,8.0,1974.0,28.866666666666667
223,1974-08-12,GR000016716,"HELLINIKON, GR",1974-08-12,0.0,,28.0,31.0,23.0,8.0,1974.0,28.8
224,1974-08-13,GR000016716,"HELLINIKON, GR",1974-08-13,0.0,,26.0,30.0,22.0,8.0,1974.0,28.6
225,1974-08-14,GR000016716,"HELLINIKON, GR",1974-08-14,0.0,,24.0,32.0,23.0,8.0,1974.0,28.333333333333332
226,1974-08-15,GR000016716,"HELLINIKON, GR",1974-08-15,0.0,,26.0,31.0,22.0,8.0,1974.0,28.1
227,1974-08-16,GR000016716,"HELLINIKON, GR",1974-08-16,0.0,,27.0,32.0,23.0,8.0,1974.0,27.9
228,1974-08-17,GR000016716,"HELLINIKON, GR",1974-08-17,0.0,,28.0,31.0,23.0,8.0,1974.0,27.833333333333332
229,1974-08-18,GR000016716,"HELLINIKON, GR",1974-08-18,0.0,,28.0,32.0,24.0,8.0,1974.0,27.766666666666666
230,1974-08-19,GR000016716,"HELLINIKON, GR",1974-08-19,0.0,,28.0,32.0,24.0,8.0,1974.0,27.766666666666666
231,1974-08-20,GR000016716,"HELLINIKON, GR",1974-08-20,0.0,,31.0,33.0,25.0,8.0,1974.0,27.933333333333334
232,1974-08-21,GR000016716,"HELLINIKON, GR",1974-08-21,0.0,,28.0,33.0,24.0,8.0,1974.0,28.066666666666666
233,1974-08-22,GR000016716,"HELLINIKON, GR",1974-08-22,0.0,,28.0,32.0,25.0,8.0,1974.0,28.166666666666668
234,1974-08-23,GR000016716,"HELLINIKON, GR",1974-08-23,0.0,,28.0,33.0,24.0,8.0,1974.0,28.233333333333334
235,1974-08-24,GR000016716,"HELLINIKON, GR",1974-08-24,0.0,,27.0,33.0,23.0,8.0,1974.0,28.233333333333334
236,1974-08-25,GR000016716,"HELLINIKON, GR",1974-08-25,0.0,,27.0,31.0,22.0,8.0,1974.0,28.166666666666668
237,1974-08-26,GR000016716,"HELLINIKON, GR",1974-08-26,0.0,,26.0,31.0,22.0,8.0,1974.0,28.1
238,1974-08-27,GR000016716,"HELLINIKON, GR",1974-08-27,0.0,,26.0,31.0,21.0,8.0,1974.0,28.066666666666666
239,1974-08-28,GR000016716,"HELLINIKON, GR",1974-08-28,0.0,,25.0,31.0,21.0,8.0,1974.0,27.966666666666665
240,1974-08-29,GR000016716,"HELLINIKON, GR",1974-08-29,0.0,,26.0,29.0,22.0,8.0,1974.0,27.866666666666667
241,1974-08-30,GR000016716,"HELLINIKON, GR",1974-08-30,3.0,,23.0,28.0,21.0,8.0,1974.0,27.633333333333333
242,1974-08-31,GR000016716,"HELLINIKON, GR",1974-08-31,0.0,,24.0,28.0,19.0,8.0,1974.0,27.466666666666665
243,1974-09-01,GR000016716,"HELLINIKON, GR",1974-09-01,0.0,,26.0,30.0,22.0,9.0,1974.0,27.333333333333332
244,1974-09-02,GR000016716,"HELLINIKON, GR",1974-09-02,0.0,,26.0,30.0,21.0,9.0,1974.0,27.166666666666668
245,1974-09-03,GR000016716,"HELLINIKON, GR",1974-09-03,0.0,,26.0,32.0,21.0,9.0,1974.0,27.0
246,1974-09-04,GR000016716,"HELLINIKON, GR",1974-09-04,0.0,,27.0,31.0,21.0,9.0,1974.0,26.866666666666667
247,1974-09-05,GR000016716,"HELLINIKON, GR",1974-09-05,0.0,,27.0,32.0,22.0,9.0,1974.0,26.733333333333334
248,1974-09-06,GR000016716,"HELLINIKON, GR",1974-09-06,0.0,,26.0,30.0,23.0,9.0,1974.0,26.633333333333333
249,1974-09-07,GR000016716,"HELLINIKON, GR",1974-09-07,0.0,,25.0,27.0,21.0,9.0,1974.0,26.533333333333335
250,1974-09-08,GR000016716,"HELLINIKON, GR",1974-09-08,0.0,,24.0,26.0,23.0,9.0,1974.0,26.466666666666665
251,1974-09-09,GR000016716,"HELLINIKON, GR",1974-09-09,0.0,,27.0,31.0,23.0,9.0,1974.0,26.466666666666665
252,1974-09-10,GR000016716,"HELLINIKON, GR",1974-09-10,0.0,,27.0,31.0,22.0,9.0,1974.0,26.5
253,1974-09-11,GR000016716,"HELLINIKON, GR",1974-09-11,0.0,,26.0,30.0,23.0,9.0,1974.0,26.433333333333334
254,1974-09-12,GR000016716,"HELLINIKON, GR",1974-09-12,0.0,,26.0,29.0,23.0,9.0,1974.0,26.433333333333334
255,1974-09-13,GR000016716,"HELLINIKON, GR",1974-09-13,0.0,,25.0,29.0,22.0,9.0,1974.0,26.466666666666665
256,1974-09-14,GR000016716,"HELLINIKON, GR",1974-09-14,0.0,,25.0,29.0,20.0,9.0,1974.0,26.433333333333334
257,1974-09-15,GR000016716,"HELLINIKON, GR",1974-09-15,0.0,,26.0,29.0,21.0,9.0,1974.0,26.4
258,1974-09-16,GR000016716,"HELLINIKON, GR",1974-09-16,0.0,,25.0,30.0,22.0,9.0,1974.0,26.3
259,1974-09-17,GR000016716,"HELLINIKON, GR",1974-09-17,0.0,,22.0,26.0,20.0,9.0,1974.0,26.1
260,1974-09-18,GR000016716,"HELLINIKON, GR",1974-09-18,0.0,,22.0,27.0,17.0,9.0,1974.0,25.9
261,1974-09-19,GR000016716,"HELLINIKON, GR",1974-09-19,0.0,,22.0,27.0,17.0,9.0,1974.0,25.6
262,1974-09-20,GR000016716,"HELLINIKON, GR",1974-09-20,0.0,,23.0,27.0,19.0,9.0,1974.0,25.433333333333334
263,1974-09-21,GR000016716,"HELLINIKON, GR",1974-09-21,0.0,,22.0,26.0,17.0,9.0,1974.0,25.233333333333334
264,1974-09-22,GR000016716,"HELLINIKON, GR",1974-09-22,15.0,,22.0,26.0,20.0,9.0,1974.0,25.033333333333335
265,1974-09-23,GR000016716,"HELLINIKON, GR",1974-09-23,5.0,,22.0,24.0,19.0,9.0,1974.0,24.866666666666667
266,1974-09-24,GR000016716,"HELLINIKON, GR",1974-09-24,0.0,,23.0,27.0,19.0,9.0,1974.0,24.733333333333334
267,1974-09-25,GR000016716,"HELLINIKON, GR",1974-09-25,0.0,,22.0,26.0,19.0,9.0,1974.0,24.6
268,1974-09-26,GR000016716,"HELLINIKON, GR",1974-09-26,3.0,,22.0,26.0,17.0,9.0,1974.0,24.466666666666665
269,1974-09-27,GR000016716,"HELLINIKON, GR",1974-09-27,0.0,,22.0,26.0,20.0,9.0,1974.0,24.366666666666667
270,1974-09-28,GR000016716,"HELLINIKON, GR",1974-09-28,0.0,,20.0,23.0,16.0,9.0,1974.0,24.166666666666668
271,1974-09-29,GR000016716,"HELLINIKON, GR",1974-09-29,0.0,,21.0,24.0,17.0,9.0,1974.0,24.1
272,1974-09-30,GR000016716,"HELLINIKON, GR",1974-09-30,0.0,,21.0,25.0,17.0,9.0,1974.0,24.0
273,1974-10-01,GR000016716,"HELLINIKON, GR",1974-10-01,0.0,,22.0,25.0,18.0,10.0,1974.0,23.866666666666667
274,1974-10-02,GR000016716,"HELLINIKON, GR",1974-10-02,0.0,,22.0,26.0,18.0,10.0,1974.0,23.733333333333334
275,1974-10-03,GR000016716,"HELLINIKON, GR",1974-10-03,0.0,,23.0,27.0,20.0,10.0,1974.0,23.633333333333333
276,1974-10-04,GR000016716,"HELLINIKON, GR",1974-10-04,0.0,,22.0,26.0,17.0,10.0,1974.0,23.466666666666665
277,1974-10-05,GR000016716,"HELLINIKON, GR",1974-10-05,0.0,,22.0,28.0,17.0,10.0,1974.0,23.3
278,1974-10-06,GR000016716,"HELLINIKON, GR",1974-10-06,0.0,,21.0,25.0,16.0,10.0,1974.0,23.133333333333333
279,1974-10-07,GR000016716,"HELLINIKON, GR",1974-10-07,0.0,,22.0,24.0,19.0,10.0,1974.0,23.033333333333335
280,1974-10-08,GR000016716,"HELLINIKON, GR",1974-10-08,0.0,,23.0,26.0,20.0,10.0,1974.0,23.0
281,1974-10-09,GR000016716,"HELLINIKON, GR",1974-10-09,0.0,,22.0,26.0,19.0,10.0,1974.0,22.833333333333332
282,1974-10-10,GR000016716,"HELLINIKON, GR",1974-10-10,0.0,,22.0,26.0,18.0,10.0,1974.0,22.666666666666668
283,1974-10-11,GR000016716,"HELLINIKON, GR",1974-10-11,0.0,,22.0,26.0,19.0,10.0,1974.0,22.533333333333335
284,1974-10-12,GR000016716,"HELLINIKON, GR",1974-10-12,0.0,,21.0,24.0,18.0,10.0,1974.0,22.366666666666667
285,1974-10-13,GR000016716,"HELLINIKON, GR",1974-10-13,0.0,,21.0,24.0,17.0,10.0,1974.0,22.233333333333334
286,1974-10-14,GR000016716,"HELLINIKON, GR",1974-10-14,0.0,,23.0,25.0,19.0,10.0,1974.0,22.166666666666668
287,1974-10-15,GR000016716,"HELLINIKON, GR",1974-10-15,0.0,,25.0,28.0,23.0,10.0,1974.0,22.133333333333333
288,1974-10-16,GR000016716,"HELLINIKON, GR",1974-10-16,0.0,,24.0,28.0,23.0,10.0,1974.0,22.1
289,1974-10-17,GR000016716,"HELLINIKON, GR",1974-10-17,0.0,,21.0,24.0,19.0,10.0,1974.0,22.066666666666666
290,1974-10-18,GR000016716,"HELLINIKON, GR",1974-10-18,0.0,,20.0,24.0,15.0,10.0,1974.0,22.0
291,1974-10-19,GR000016716,"HELLINIKON, GR",1974-10-19,0.0,,19.0,23.0,16.0,10.0,1974.0,21.9
292,1974-10-20,GR000016716,"HELLINIKON, GR",1974-10-20,4.0,,19.0,22.0,17.0,10.0,1974.0,21.766666666666666
293,1974-10-21,GR000016716,"HELLINIKON, GR",1974-10-21,10.0,,22.0,24.0,18.0,10.0,1974.0,21.766666666666666
294,1974-10-22,GR000016716,"HELLINIKON, GR",1974-10-22,0.0,,22.0,24.0,19.0,10.0,1974.0,21.766666666666666
295,1974-10-23,GR000016716,"HELLINIKON, GR",1974-10-23,0.0,,23.0,25.0,22.0,10.0,1974.0,21.8
296,1974-10-24,GR000016716,"HELLINIKON, GR",1974-10-24,0.0,,22.0,26.0,19.0,10.0,1974.0,21.766666666666666
297,1974-10-25,GR000016716,"HELLINIKON, GR",1974-10-25,0.0,,20.0,26.0,18.0,10.0,1974.0,21.7
298,1974-10-26,GR000016716,"HELLINIKON, GR",1974-10-26,0.0,,17.0,20.0,14.0,10.0,1974.0,21.533333333333335
299,1974-10-27,GR000016716,"HELLINIKON, GR",1974-10-27,0.0,,17.0,22.0,13.0,10.0,1974.0,21.366666666666667
300,1974-10-28,GR000016716,"HELLINIKON, GR",1974-10-28,0.0,,17.0,20.0,13.0,10.0,1974.0,21.266666666666666
301,1974-10-29,GR000016716,"HELLINIKON, GR",1974-10-29,0.0,,19.0,22.0,13.0,10.0,1974.0,21.2
302,1974-10-30,GR000016716,"HELLINIKON, GR",1974-10-30,0.0,,20.0,23.0,18.0,10.0,1974.0,21.166666666666668
303,1974-10-31,GR000016716,"HELLINIKON, GR",1974-10-31,4.0,,19.0,22.0,15.0,10.0,1974.0,21.066666666666666
304,1974-11-01,GR000016716,"HELLINIKON, GR",1974-11-01,20.0,,17.0,19.0,14.0,11.0,1974.0,20.9
305,1974-11-02,GR000016716,"HELLINIKON, GR",1974-11-02,0.0,,15.0,17.0,14.0,11.0,1974.0,20.633333333333333
306,1974-11-03,GR000016716,"HELLINIKON, GR",1974-11-03,0.0,,14.0,18.0,10.0,11.0,1974.0,20.366666666666667
307,1974-11-04,GR000016716,"HELLINIKON, GR",1974-11-04,0.0,,15.0,19.0,9.0,11.0,1974.0,20.133333333333333
308,1974-11-05,GR000016716,"HELLINIKON, GR",1974-11-05,0.0,,16.0,18.0,15.0,11.0,1974.0,19.966666666666665
309,1974-11-06,GR000016716,"HELLINIKON, GR",1974-11-06,0.0,,17.0,21.0,12.0,11.0,1974.0,19.8
310,1974-11-07,GR000016716,"HELLINIKON, GR",1974-11-07,14.0,,17.0,19.0,15.0,11.0,1974.0,19.6
311,1974-11-08,GR000016716,"HELLINIKON, GR",1974-11-08,30.0,,16.0,19.0,15.0,11.0,1974.0,19.4
312,1974-11-09,GR000016716,"HELLINIKON, GR",1974-11-09,0.0,,16.0,18.0,14.0,11.0,1974.0,19.2
313,1974-11-10,GR000016716,"HELLINIKON, GR",1974-11-10,0.0,,14.0,17.0,13.0,11.0,1974.0,18.933333333333334
314,1974-11-11,GR000016716,"HELLINIKON, GR",1974-11-11,0.0,,14.0,17.0,12.0,11.0,1974.0,18.7
315,1974-11-12,GR000016716,"HELLINIKON, GR",1974-11-12,0.0,,14.0,19.0,12.0,11.0,1974.0,18.466666666666665
316,1974-11-13,GR000016716,"HELLINIKON, GR",1974-11-13,0.0,,14.0,19.0,11.0,11.0,1974.0,18.166666666666668
317,1974-11-14,GR000016716,"HELLINIKON, GR",1974-11-14,0.0,,16.0,19.0,11.0,11.0,1974.0,17.866666666666667
318,1974-11-15,GR000016716,"HELLINIKON, GR",1974-11-15,0.0,,14.0,18.0,10.0,11.0,1974.0,17.533333333333335
319,1974-11-16,GR000016716,"HELLINIKON, GR",1974-11-16,0.0,,14.0,18.0,10.0,11.0,1974.0,17.3
320,1974-11-17,GR000016716,"HELLINIKON, GR",1974-11-17,0.0,,14.0,18.0,10.0,11.0,1974.0,17.1
321,1974-11-18,GR000016716,"HELLINIKON, GR",1974-11-18,0.0,,14.0,18.0,9.0,11.0,1974.0,16.933333333333334
322,1974-11-19,GR000016716,"HELLINIKON, GR",1974-11-19,0.0,,13.0,18.0,8.0,11.0,1974.0,16.733333333333334
323,1974-11-20,GR000016716,"HELLINIKON, GR",1974-11-20,0.0,,15.0,19.0,11.0,11.0,1974.0,16.5
324,1974-11-21,GR000016716,"HELLINIKON, GR",1974-11-21,0.0,,16.0,19.0,12.0,11.0,1974.0,16.3
325,1974-11-22,GR000016716,"HELLINIKON, GR",1974-11-22,0.0,,16.0,18.0,13.0,11.0,1974.0,16.066666666666666
326,1974-11-23,GR000016716,"HELLINIKON, GR",1974-11-23,0.0,,14.0,19.0,10.0,11.0,1974.0,15.8
327,1974-11-24,GR000016716,"HELLINIKON, GR",1974-11-24,0.0,,14.0,18.0,11.0,11.0,1974.0,15.6
328,1974-11-25,GR000016716,"HELLINIKON, GR",1974-11-25,0.0,,15.0,17.0,13.0,11.0,1974.0,15.533333333333333
329,1974-11-26,GR000016716,"HELLINIKON, GR",1974-11-26,0.0,,17.0,19.0,13.0,11.0,1974.0,15.533333333333333
330,1974-11-27,GR000016716,"HELLINIKON, GR",1974-11-27,0.0,,17.0,19.0,14.0,11.0,1974.0,15.533333333333333
331,1974-11-28,GR000016716,"HELLINIKON, GR",1974-11-28,0.0,,17.0,21.0,14.0,11.0,1974.0,15.466666666666667
332,1974-11-29,GR000016716,"HELLINIKON, GR",1974-11-29,0.0,,18.0,21.0,14.0,11.0,1974.0,15.4
333,1974-11-30,GR000016716,"HELLINIKON, GR",1974-11-30,0.0,,13.0,16.0,12.0,11.0,1974.0,15.2
334,1974-12-01,GR000016716,"HELLINIKON, GR",1974-12-01,0.0,,11.0,16.0,7.0,12.0,1974.0,15.0
335,1974-12-02,GR000016716,"HELLINIKON, GR",1974-12-02,0.0,,11.0,15.0,7.0,12.0,1974.0,14.866666666666667
336,1974-12-03,GR000016716,"HELLINIKON, GR",1974-12-03,0.0,,12.0,14.0,8.0,12.0,1974.0,14.8
337,1974-12-04,GR000016716,"HELLINIKON, GR",1974-12-04,0.0,,12.0,14.0,10.0,12.0,1974.0,14.7
338,1974-12-05,GR000016716,"HELLINIKON, GR",1974-12-05,0.0,,12.0,15.0,9.0,12.0,1974.0,14.566666666666666
339,1974-12-06,GR000016716,"HELLINIKON, GR",1974-12-06,0.0,,13.0,17.0,9.0,12.0,1974.0,14.433333333333334
340,1974-12-07,GR000016716,"HELLINIKON, GR",1974-12-07,4.0,,9.0,13.0,6.0,12.0,1974.0,14.166666666666666
341,1974-12-08,GR000016716,"HELLINIKON, GR",1974-12-08,0.0,,13.0,17.0,6.0,12.0,1974.0,14.066666666666666
342,1974-12-09,GR000016716,"HELLINIKON, GR",1974-12-09,0.0,,14.0,16.0,12.0,12.0,1974.0,14.0
343,1974-12-10,GR000016716,"HELLINIKON, GR",1974-12-10,0.0,,9.0,12.0,8.0,12.0,1974.0,13.833333333333334
344,1974-12-11,GR000016716,"HELLINIKON, GR",1974-12-11,0.0,,9.0,14.0,6.0,12.0,1974.0,13.666666666666666
345,1974-12-12,GR000016716,"HELLINIKON, GR",1974-12-12,0.0,,12.0,15.0,7.0,12.0,1974.0,13.6
346,1974-12-13,GR000016716,"HELLINIKON, GR",1974-12-13,3.0,,15.0,17.0,13.0,12.0,1974.0,13.633333333333333
347,1974-12-14,GR000016716,"HELLINIKON, GR",1974-12-14,6.0,,14.0,16.0,12.0,12.0,1974.0,13.566666666666666
348,1974-12-15,GR000016716,"HELLINIKON, GR",1974-12-15,0.0,,13.0,16.0,12.0,12.0,1974.0,13.533333333333333
349,1974-12-16,GR000016716,"HELLINIKON, GR",1974-12-16,0.0,,10.0,12.0,8.0,12.0,1974.0,13.4
350,1974-12-17,GR000016716,"HELLINIKON, GR",1974-12-17,0.0,,10.0,14.0,6.0,12.0,1974.0,13.266666666666667
351,1974-12-18,GR000016716,"HELLINIKON, GR",1974-12-18,0.0,,11.0,16.0,7.0,12.0,1974.0,13.166666666666666
352,1974-12-19,GR000016716,"HELLINIKON, GR",1974-12-19,2.0,,13.0,16.0,9.0,12.0,1974.0,13.166666666666666
353,1974-12-20,GR000016716,"HELLINIKON, GR",1974-12-20,0.0,,8.0,11.0,6.0,12.0,1974.0,12.933333333333334
354,1974-12-21,GR000016716,"HELLINIKON, GR",1974-12-21,0.0,,9.0,13.0,5.0,12.0,1974.0,12.7
355,1974-12-22,GR000016716,"HELLINIKON, GR",1974-12-22,0.0,,10.0,14.0,5.0,12.0,1974.0,12.5
356,1974-12-23,GR000016716,"HELLINIKON, GR",1974-12-23,0.0,,11.0,14.0,8.0,12.0,1974.0,12.4
357,1974-12-24,GR000016716,"HELLINIKON, GR",1974-12-24,0.0,,11.0,16.0,7.0,12.0,1974.0,12.3
358,1974-12-25,GR000016716,"HELLINIKON, GR",1974-12-25,0.0,,11.0,16.0,6.0,12.0,1974.0,12.166666666666666
359,1974-12-26,GR000016716,"HELLINIKON, GR",1974-12-26,0.0,,10.0,15.0,6.0,12.0,1974.0,11.933333333333334
360,1974-12-27,GR000016716,"HELLINIKON, GR",1974-12-27,0.0,,12.0,16.0,8.0,12.0,1974.0,11.766666666666667
361,1974-12-28,GR000016716,"HELLINIKON, GR",1974-12-28,0.0,,12.0,14.0,7.0,12.0,1974.0,11.6
362,1974-12-29,GR000016716,"HELLINIKON, GR",1974-12-29,0.0,,12.0,16.0,7.0,12.0,1974.0,11.4
363,1974-12-30,GR000016716,"HELLINIKON, GR",1974-12-30,0.0,,12.0,16.0,8.0,12.0,1974.0,11.366666666666667
364,1974-12-31,GR000016716,"HELLINIKON, GR",1974-12-31,10.0,,13.0,16.0,9.0,12.0,1974.0,11.433333333333334
365,1975-01-01,GR000016716,"HELLINIKON, GR",1975-01-01,14.0,,9.0,14.0,7.0,1.0,1975.0,11.366666666666667
366,1975-01-02,GR000016716,"HELLINIKON, GR",1975-01-02,0.0,,7.0,9.0,7.0,1.0,1975.0,11.2
367,1975-01-03,GR000016716,"HELLINIKON, GR",1975-01-03,0.0,,8.0,9.0,6.0,1.0,1975.0,11.066666666666666
368,1975-01-04,GR000016716,"HELLINIKON, GR",1975-01-04,0.0,,7.0,8.0,7.0,1.0,1975.0,10.9
369,1975-01-05,GR000016716,"HELLINIKON, GR",1975-01-05,0.0,,8.0,13.0,2.0,1.0,1975.0,10.733333333333333
370,1975-01-06,GR000016716,"HELLINIKON, GR",1975-01-06,0.0,,9.0,14.0,4.0,1.0,1975.0,10.733333333333333
371,1975-01-07,GR000016716,"HELLINIKON, GR",1975-01-07,0.0,,11.0,15.0,7.0,1.0,1975.0,10.666666666666666
372,1975-01-08,GR000016716,"HELLINIKON, GR",1975-01-08,0.0,,13.0,16.0,10.0,1.0,1975.0,10.633333333333333
373,1975-01-09,GR000016716,"HELLINIKON, GR",1975-01-09,2.0,,8.0,13.0,4.0,1.0,1975.0,10.6
374,1975-01-10,GR000016716,"HELLINIKON, GR",1975-01-10,3.0,,6.0,8.0,4.0,1.0,1975.0,10.5
375,1975-01-11,GR000016716,"HELLINIKON, GR",1975-01-11,0.0,,6.0,12.0,0.0,1.0,1975.0,10.3
376,1975-01-12,GR000016716,"HELLINIKON, GR",1975-01-12,0.0,,10.0,14.0,4.0,1.0,1975.0,10.133333333333333
377,1975-01-13,GR000016716,"HELLINIKON, GR",1975-01-13,0.0,,11.0,16.0,5.0,1.0,1975.0,10.033333333333333
378,1975-01-14,GR000016716,"HELLINIKON, GR",1975-01-14,0.0,,11.0,15.0,7.0,1.0,1975.0,9.966666666666667
379,1975-01-15,GR000016716,"HELLINIKON, GR",1975-01-15,0.0,,11.0,13.0,8.0,1.0,1975.0,10.0
380,1975-01-16,GR000016716,"HELLINIKON, GR",1975-01-16,0.0,,11.0,14.0,8.0,1.0,1975.0,10.033333333333333
381,1975-01-17,GR000016716,"HELLINIKON, GR",1975-01-17,0.0,,11.0,15.0,6.0,1.0,1975.0,10.033333333333333
382,1975-01-18,GR000016716,"HELLINIKON, GR",1975-01-18,0.0,,9.0,14.0,4.0,1.0,1975.0,9.9
383,1975-01-19,GR000016716,"HELLINIKON, GR",1975-01-19,0.0,,11.0,13.0,7.0,1.0,1975.0,10.0
384,1975-01-20,GR000016716,"HELLINIKON, GR",1975-01-20,0.0,,11.0,13.0,8.0,1.0,1975.0,10.066666666666666
385,1975-01-21,GR000016716,"HELLINIKON, GR",1975-01-21,0.0,,9.0,11.0,6.0,1.0,1975.0,10.033333333333333
386,1975-01-22,GR000016716,"HELLINIKON, GR",1975-01-22,0.0,,10.0,11.0,8.0,1.0,1975.0,10.0
387,1975-01-23,GR000016716,"HELLINIKON, GR",1975-01-23,0.0,,10.0,12.0,8.0,1.0,1975.0,9.966666666666667
388,1975-01-24,GR000016716,"HELLINIKON, GR",1975-01-24,0.0,,11.0,14.0,7.0,1.0,1975.0,9.966666666666667
389,1975-01-25,GR000016716,"HELLINIKON, GR",1975-01-25,0.0,,11.0,14.0,7.0,1.0,1975.0,10.0
390,1975-01-26,GR000016716,"HELLINIKON, GR",1975-01-26,0.0,,11.0,16.0,5.0,1.0,1975.0,9.966666666666667
391,1975-01-27,GR000016716,"HELLINIKON, GR",1975-01-27,0.0,,12.0,16.0,8.0,1.0,1975.0,9.966666666666667
392,1975-01-28,GR000016716,"HELLINIKON, GR",1975-01-28,0.0,,12.0,14.0,7.0,1.0,1975.0,9.966666666666667
393,1975-01-29,GR000016716,"HELLINIKON, GR",1975-01-29,4.0,,12.0,16.0,11.0,1.0,1975.0,9.966666666666667
394,1975-01-30,GR000016716,"HELLINIKON, GR",1975-01-30,1.0,,10.0,13.0,10.0,1.0,1975.0,9.866666666666667
395,1975-01-31,GR000016716,"HELLINIKON, GR",1975-01-31,0.0,,7.0,10.0,6.0,1.0,1975.0,9.8
396,1975-02-01,GR000016716,"HELLINIKON, GR",1975-02-01,2.0,,8.0,11.0,7.0,2.0,1975.0,9.833333333333334
397,1975-02-02,GR000016716,"HELLINIKON, GR",1975-02-02,0.0,,8.0,12.0,8.0,2.0,1975.0,9.833333333333334
398,1975-02-03,GR000016716,"HELLINIKON, GR",1975-02-03,0.0,,8.0,13.0,4.0,2.0,1975.0,9.866666666666667
399,1975-02-04,GR000016716,"HELLINIKON, GR",1975-02-04,0.0,,9.0,12.0,8.0,2.0,1975.0,9.9
400,1975-02-05,GR000016716,"HELLINIKON, GR",1975-02-05,0.0,,7.0,9.0,7.0,2.0,1975.0,9.833333333333334
401,1975-02-06,GR000016716,"HELLINIKON, GR",1975-02-06,0.0,,7.0,11.0,3.0,2.0,1975.0,9.7
402,1975-02-07,GR000016716,"HELLINIKON, GR",1975-02-07,0.0,,8.0,14.0,3.0,2.0,1975.0,9.533333333333333
403,1975-02-08,GR000016716,"HELLINIKON, GR",1975-02-08,2.0,,9.0,16.0,4.0,2.0,1975.0,9.566666666666666
404,1975-02-09,GR000016716,"HELLINIKON, GR",1975-02-09,2.0,,2.0,5.0,2.0,2.0,1975.0,9.433333333333334
405,1975-02-10,GR000016716,"HELLINIKON, GR",1975-02-10,0.0,,4.0,10.0,-1.0,2.0,1975.0,9.366666666666667
406,1975-02-11,GR000016716,"HELLINIKON, GR",1975-02-11,0.0,,8.0,13.0,2.0,2.0,1975.0,9.3
407,1975-02-12,GR000016716,"HELLINIKON, GR",1975-02-12,0.0,,10.0,15.0,7.0,2.0,1975.0,9.266666666666667
408,1975-02-13,GR000016716,"HELLINIKON, GR",1975-02-13,10.0,,11.0,16.0,7.0,2.0,1975.0,9.266666666666667
409,1975-02-14,GR000016716,"HELLINIKON, GR",1975-02-14,0.0,,12.0,16.0,11.0,2.0,1975.0,9.3
410,1975-02-15,GR000016716,"HELLINIKON, GR",1975-02-15,0.0,,12.0,17.0,8.0,2.0,1975.0,9.333333333333334
411,1975-02-16,GR000016716,"HELLINIKON, GR",1975-02-16,0.0,,13.0,17.0,9.0,2.0,1975.0,9.4
412,1975-02-17,GR000016716,"HELLINIKON, GR",1975-02-17,0.0,,13.0,17.0,12.0,2.0,1975.0,9.533333333333333
413,1975-02-18,GR000016716,"HELLINIKON, GR",1975-02-18,3.0,,8.0,12.0,7.0,2.0,1975.0,9.433333333333334
414,1975-02-19,GR000016716,"HELLINIKON, GR",1975-02-19,5.0,,8.0,12.0,7.0,2.0,1975.0,9.333333333333334
415,1975-02-20,GR000016716,"HELLINIKON, GR",1975-02-20,0.0,,9.0,12.0,8.0,2.0,1975.0,9.333333333333334
416,1975-02-21,GR000016716,"HELLINIKON, GR",1975-02-21,1.0,,8.0,11.0,8.0,2.0,1975.0,9.266666666666667
