,index,DATE,STATION,NAME,NEWDATE,PRCP,SNWD,TAVG_x,TMAX,TMIN,MONTH,YEAR,30YAVG,MM_DD,MM,DAY,TAVG_y,
184,7124,04-07-74,GR000016716,"HELLINIKON, GR",04-07-74,0,,25,28,22,7,1974,24.6,07-Apr,Jul,4,26.38461538,FALSE
185,7125,05-07-74,GR000016716,"HELLINIKON, GR",05-07-74,0,,28,33,21,7,1974,24.7,07-May,Jul,5,26.76923077,TRUE
186,7126,06-07-74,GR000016716,"HELLINIKON, GR",06-07-74,0,,29,33,25,7,1974,24.9,07-Jun,Jul,6,26.96153846,TRUE
187,7127,07-07-74,GR000016716,"HELLINIKON, GR",07-07-74,0,,27,31,24,7,1974,25,07-Jul,Jul,7,26.73076923,TRUE
188,7128,08-07-74,GR000016716,"HELLINIKON, GR",08-07-74,0,,26,31,23,7,1974,25,07-Aug,Jul,8,26.61538462,FALSE
189,7129,09-07-74,GR000016716,"HELLINIKON, GR",09-07-74,0,,23,27,21,7,1974,25,07-Sep,Jul,9,26.30769231,FALSE
190,7130,10-07-74,GR000016716,"HELLINIKON, GR",10-07-74,0,,23,28,19,7,1974,25,07-Oct,Jul,10,26.11538462,FALSE
191,7131,11-07-74,GR000016716,"HELLINIKON, GR",11-07-74,0,,26,31,20,7,1974,25,07-Nov,Jul,11,26.73076923,FALSE
192,7132,12-07-74,GR000016716,"HELLINIKON, GR",12-07-74,0,,25,29,21,7,1974,25.1,07-Dec,Jul,12,26.92307692,FALSE
193,7133,13-07-74,GR000016716,"HELLINIKON, GR",13-07-74,0,,30,36,22,7,1974,25.4,Jul-13,Jul,13,27.46153846,TRUE
194,7134,14-07-74,GR000016716,"HELLINIKON, GR",14-07-74,0,,32,37,28,7,1974,25.7,Jul-14,Jul,14,27.61538462,TRUE
195,7135,15-07-74,GR000016716,"HELLINIKON, GR",15-07-74,0,,32,38,26,7,1974,26,Jul-15,Jul,15,27.61538462,TRUE
196,7136,16-07-74,GR000016716,"HELLINIKON, GR",16-07-74,0,,33,37,28,7,1974,26.4,Jul-16,Jul,16,28.15384615,TRUE
197,7137,17-07-74,GR000016716,"HELLINIKON, GR",17-07-74,0,,33,38,27,7,1974,26.7,Jul-17,Jul,17,28,TRUE
198,7138,18-07-74,GR000016716,"HELLINIKON, GR",18-07-74,0,,30,34,27,7,1974,26.9,Jul-18,Jul,18,28.03846154,TRUE
199,7139,19-07-74,GR000016716,"HELLINIKON, GR",19-07-74,0,,30,35,24,7,1974,27.1,Jul-19,Jul,19,27.92307692,TRUE
200,7140,20-07-74,GR000016716,"HELLINIKON, GR",20-07-74,0,,28,32,26,7,1974,27.3,Jul-20,Jul,20,28,FALSE
201,7141,21-07-74,GR000016716,"HELLINIKON, GR",21-07-74,0,,26,28,23,7,1974,27.3,Jul-21,Jul,21,27.73076923,FALSE
202,7142,22-07-74,GR000016716,"HELLINIKON, GR",22-07-74,0,,24,28,21,7,1974,27.3,Jul-22,Jul,22,27.76923077,FALSE
203,7143,23-07-74,GR000016716,"HELLINIKON, GR",23-07-74,0,,25,29,21,7,1974,27.4,Jul-23,Jul,23,27.84615385,FALSE
204,7144,24-07-74,GR000016716,"HELLINIKON, GR",24-07-74,0,,26,29,22,7,1974,27.4,Jul-24,Jul,24,27.92307692,FALSE
205,7145,25-07-74,GR000016716,"HELLINIKON, GR",25-07-74,0,,27,29,21,7,1974,27.4,Jul-25,Jul,25,27.76923077,FALSE
206,7146,26-07-74,GR000016716,"HELLINIKON, GR",26-07-74,0,,29,33,20,7,1974,27.5,Jul-26,Jul,26,28,TRUE
207,7147,27-07-74,GR000016716,"HELLINIKON, GR",27-07-74,0,,28,32,26,7,1974,27.5,Jul-27,Jul,27,27.88461538,TRUE
208,7148,28-07-74,GR000016716,"HELLINIKON, GR",28-07-74,0,,27,32,23,7,1974,27.5,Jul-28,Jul,28,27.46153846,FALSE
209,7149,29-07-74,GR000016716,"HELLINIKON, GR",29-07-74,0,,28,33,23,7,1974,27.5,Jul-29,Jul,29,26.92307692,TRUE
210,7150,30-07-74,GR000016716,"HELLINIKON, GR",30-07-74,0,,29,33,24,7,1974,27.6,Jul-30,Jul,30,27.30769231,TRUE
211,7151,31-07-74,GR000016716,"HELLINIKON, GR",31-07-74,0,,30,34,23,7,1974,27.7,Jul-31,Jul,31,27.30769231,TRUE
212,7152,01-08-74,GR000016716,"HELLINIKON, GR",01-08-74,0,,29,35,24,8,1974,27.8,08-Jan,Aug,1,27.80769231,TRUE
213,7153,02-08-74,GR000016716,"HELLINIKON, GR",02-08-74,0,,30,35,22,8,1974,27.9,08-Feb,Aug,2,28.46153846,TRUE
214,7154,03-08-74,GR000016716,"HELLINIKON, GR",03-08-74,0,,31,35,27,8,1974,28.1,08-Mar,Aug,3,28.30769231,TRUE
215,7155,04-08-74,GR000016716,"HELLINIKON, GR",04-08-74,0,,31,36,24,8,1974,28.2,08-Apr,Aug,4,28.34615385,TRUE
216,7156,05-08-74,GR000016716,"HELLINIKON, GR",05-08-74,0,,31,36,27,8,1974,28.3,08-May,Aug,5,28.34615385,TRUE
217,7157,06-08-74,GR000016716,"HELLINIKON, GR",06-08-74,0,,31,36,26,8,1974,28.4,08-Jun,Aug,6,28.26923077,TRUE
218,7158,07-08-74,GR000016716,"HELLINIKON, GR",07-08-74,0,,29,35,26,8,1974,28.5,08-Jul,Aug,7,27.57692308,TRUE
219,7159,08-08-74,GR000016716,"HELLINIKON, GR",08-08-74,0,,28,32,24,8,1974,28.7,08-Aug,Aug,8,27.5,TRUE
220,7160,09-08-74,GR000016716,"HELLINIKON, GR",09-08-74,0,,26,29,23,8,1974,28.8,08-Sep,Aug,9,27.65384615,FALSE
221,7161,10-08-74,GR000016716,"HELLINIKON, GR",10-08-74,0,,27,32,23,8,1974,28.8,08-Oct,Aug,10,27.53846154,FALSE
222,7162,11-08-74,GR000016716,"HELLINIKON, GR",11-08-74,0,,26,28,23,8,1974,28.9,08-Nov,Aug,11,27.65384615,FALSE
223,7163,12-08-74,GR000016716,"HELLINIKON, GR",12-08-74,0,,28,31,23,8,1974,28.8,08-Dec,Aug,12,27.84615385,TRUE
224,7164,13-08-74,GR000016716,"HELLINIKON, GR",13-08-74,0,,26,30,22,8,1974,28.6,Aug-13,Aug,13,27.26923077,FALSE
225,7165,14-08-74,GR000016716,"HELLINIKON, GR",14-08-74,0,,24,32,23,8,1974,28.3,Aug-14,Aug,14,27.23076923,FALSE
226,7166,15-08-74,GR000016716,"HELLINIKON, GR",15-08-74,0,,26,31,22,8,1974,28.1,Aug-15,Aug,15,26.80769231,FALSE
227,7167,16-08-74,GR000016716,"HELLINIKON, GR",16-08-74,0,,27,32,23,8,1974,27.9,Aug-16,Aug,16,27.23076923,FALSE
228,7168,17-08-74,GR000016716,"HELLINIKON, GR",17-08-74,0,,28,31,23,8,1974,27.8,Aug-17,Aug,17,26.92307692,TRUE
229,7169,18-08-74,GR000016716,"HELLINIKON, GR",18-08-74,0,,28,32,24,8,1974,27.8,Aug-18,Aug,18,26.88461538,TRUE
230,7170,19-08-74,GR000016716,"HELLINIKON, GR",19-08-74,0,,28,32,24,8,1974,27.8,Aug-19,Aug,19,26.92307692,TRUE
231,7171,20-08-74,GR000016716,"HELLINIKON, GR",20-08-74,0,,31,33,25,8,1974,27.9,Aug-20,Aug,20,27.11538462,TRUE
232,7172,21-08-74,GR000016716,"HELLINIKON, GR",21-08-74,0,,28,33,24,8,1974,28.1,Aug-21,Aug,21,26.69230769,TRUE
233,7173,22-08-74,GR000016716,"HELLINIKON, GR",22-08-74,0,,28,32,25,8,1974,28.2,Aug-22,Aug,22,26.73076923,TRUE
234,7174,23-08-74,GR000016716,"HELLINIKON, GR",23-08-74,0,,28,33,24,8,1974,28.2,Aug-23,Aug,23,26.65384615,TRUE
235,7175,24-08-74,GR000016716,"HELLINIKON, GR",24-08-74,0,,27,33,23,8,1974,28.2,Aug-24,Aug,24,26.26923077,TRUE
236,7176,25-08-74,GR000016716,"HELLINIKON, GR",25-08-74,0,,27,31,22,8,1974,28.2,Aug-25,Aug,25,26.07692308,TRUE
237,7177,26-08-74,GR000016716,"HELLINIKON, GR",26-08-74,0,,26,31,22,8,1974,28.1,Aug-26,Aug,26,26.30769231,FALSE
238,7178,27-08-74,GR000016716,"HELLINIKON, GR",27-08-74,0,,26,31,21,8,1974,28.1,Aug-27,Aug,27,26.03846154,FALSE
239,7179,28-08-74,GR000016716,"HELLINIKON, GR",28-08-74,0,,25,31,21,8,1974,28,Aug-28,Aug,28,25.88461538,FALSE
240,7180,29-08-74,GR000016716,"HELLINIKON, GR",29-08-74,0,,26,29,22,8,1974,27.9,Aug-29,Aug,29,26,FALSE
241,7181,30-08-74,GR000016716,"HELLINIKON, GR",30-08-74,3,,23,28,21,8,1974,27.6,Aug-30,Aug,30,25.69230769,FALSE
242,7182,31-08-74,GR000016716,"HELLINIKON, GR",31-08-74,0,,24,28,19,8,1974,27.5,Aug-31,Aug,31,25.23076923,FALSE
243,7183,01-09-74,GR000016716,"HELLINIKON, GR",01-09-74,0,,26,30,22,9,1974,27.3,09-Jan,Sep,1,25.34615385,TRUE
244,7184,02-09-74,GR000016716,"HELLINIKON, GR",02-09-74,0,,26,30,21,9,1974,27.2,09-Feb,Sep,2,25.30769231,TRUE
245,7185,03-09-74,GR000016716,"HELLINIKON, GR",03-09-74,0,,26,32,21,9,1974,27,09-Mar,Sep,3,25.5,TRUE
246,7186,04-09-74,GR000016716,"HELLINIKON, GR",04-09-74,0,,27,31,21,9,1974,26.9,09-Apr,Sep,4,25.11538462,TRUE
247,7187,05-09-74,GR000016716,"HELLINIKON, GR",05-09-74,0,,27,32,22,9,1974,26.7,09-May,Sep,5,25,TRUE
248,7188,06-09-74,GR000016716,"HELLINIKON, GR",06-09-74,0,,26,30,23,9,1974,26.6,09-Jun,Sep,6,24.57692308,TRUE
249,7189,07-09-74,GR000016716,"HELLINIKON, GR",07-09-74,0,,25,27,21,9,1974,26.5,09-Jul,Sep,7,24.23076923,TRUE
250,7190,08-09-74,GR000016716,"HELLINIKON, GR",08-09-74,0,,24,26,23,9,1974,26.5,09-Aug,Sep,8,23.96153846,TRUE
251,7191,09-09-74,GR000016716,"HELLINIKON, GR",09-09-74,0,,27,31,23,9,1974,26.5,09-Sep,Sep,9,24.26923077,TRUE
252,7192,10-09-74,GR000016716,"HELLINIKON, GR",10-09-74,0,,27,31,22,9,1974,26.5,09-Oct,Sep,10,24.42307692,TRUE
253,7193,11-09-74,GR000016716,"HELLINIKON, GR",11-09-74,0,,26,30,23,9,1974,26.4,09-Nov,Sep,11,23.96153846,TRUE
254,7194,12-09-74,GR000016716,"HELLINIKON, GR",12-09-74,0,,26,29,23,9,1974,26.4,09-Dec,Sep,12,24.23076923,TRUE
255,7195,13-09-74,GR000016716,"HELLINIKON, GR",13-09-74,0,,25,29,22,9,1974,26.5,Sep-13,Sep,13,24.26923077,TRUE
256,7196,14-09-74,GR000016716,"HELLINIKON, GR",14-09-74,0,,25,29,20,9,1974,26.4,Sep-14,Sep,14,24.34615385,TRUE
257,7197,15-09-74,GR000016716,"HELLINIKON, GR",15-09-74,0,,26,29,21,9,1974,26.4,Sep-15,Sep,15,24.53846154,TRUE
258,7198,16-09-74,GR000016716,"HELLINIKON, GR",16-09-74,0,,25,30,22,9,1974,26.3,Sep-16,Sep,16,24.30769231,TRUE
259,7199,17-09-74,GR000016716,"HELLINIKON, GR",17-09-74,0,,22,26,20,9,1974,26.1,Sep-17,Sep,17,23.69230769,FALSE
260,7200,18-09-74,GR000016716,"HELLINIKON, GR",18-09-74,0,,22,27,17,9,1974,25.9,Sep-18,Sep,18,23.69230769,FALSE
261,7201,19-09-74,GR000016716,"HELLINIKON, GR",19-09-74,0,,22,27,17,9,1974,25.6,Sep-19,Sep,19,23.53846154,FALSE
262,7202,20-09-74,GR000016716,"HELLINIKON, GR",20-09-74,0,,23,27,19,9,1974,25.4,Sep-20,Sep,20,23.19230769,FALSE
263,7203,21-09-74,GR000016716,"HELLINIKON, GR",21-09-74,0,,22,26,17,9,1974,25.2,Sep-21,Sep,21,22.73076923,FALSE
264,7204,22-09-74,GR000016716,"HELLINIKON, GR",22-09-74,15,,22,26,20,9,1974,25,Sep-22,Sep,22,22.69230769,FALSE
265,7205,23-09-74,GR000016716,"HELLINIKON, GR",23-09-74,5,,22,24,19,9,1974,24.9,Sep-23,Sep,23,22.80769231,FALSE
266,7206,24-09-74,GR000016716,"HELLINIKON, GR",24-09-74,0,,23,27,19,9,1974,24.7,Sep-24,Sep,24,22.92307692,TRUE
267,7207,25-09-74,GR000016716,"HELLINIKON, GR",25-09-74,0,,22,26,19,9,1974,24.6,Sep-25,Sep,25,23.03846154,FALSE
268,7208,26-09-74,GR000016716,"HELLINIKON, GR",26-09-74,3,,22,26,17,9,1974,24.5,Sep-26,Sep,26,22.57692308,FALSE
269,7209,27-09-74,GR000016716,"HELLINIKON, GR",27-09-74,0,,22,26,20,9,1974,24.4,Sep-27,Sep,27,22.46153846,FALSE
270,7210,28-09-74,GR000016716,"HELLINIKON, GR",28-09-74,0,,20,23,16,9,1974,24.2,Sep-28,Sep,28,22.53846154,FALSE
271,7211,29-09-74,GR000016716,"HELLINIKON, GR",29-09-74,0,,21,24,17,9,1974,24.1,Sep-29,Sep,29,22.23076923,FALSE
272,7212,30-09-74,GR000016716,"HELLINIKON, GR",30-09-74,0,,21,25,17,9,1974,24,Sep-30,Sep,30,22.07692308,FALSE
273,7213,01-10-74,GR000016716,"HELLINIKON, GR",01-10-74,0,,22,25,18,10,1974,23.9,10-Jan,Oct,1,21.88461538,TRUE
274,7214,02-10-74,GR000016716,"HELLINIKON, GR",02-10-74,0,,22,26,18,10,1974,23.7,10-Feb,Oct,2,21.07692308,TRUE
275,7215,03-10-74,GR000016716,"HELLINIKON, GR",03-10-74,0,,23,27,20,10,1974,23.6,10-Mar,Oct,3,21.11538462,TRUE
276,7216,04-10-74,GR000016716,"HELLINIKON, GR",04-10-74,0,,22,26,17,10,1974,23.5,10-Apr,Oct,4,20.61538462,TRUE
277,7217,05-10-74,GR000016716,"HELLINIKON, GR",05-10-74,0,,22,28,17,10,1974,23.3,10-May,Oct,5,20.5,TRUE
278,7218,06-10-74,GR000016716,"HELLINIKON, GR",06-10-74,0,,21,25,16,10,1974,23.1,10-Jun,Oct,6,20.69230769,TRUE
279,7219,07-10-74,GR000016716,"HELLINIKON, GR",07-10-74,0,,22,24,19,10,1974,23,10-Jul,Oct,7,20.92307692,TRUE
280,7220,08-10-74,GR000016716,"HELLINIKON, GR",08-10-74,0,,23,26,20,10,1974,23,10-Aug,Oct,8,21.07692308,TRUE
281,7221,09-10-74,GR000016716,"HELLINIKON, GR",09-10-74,0,,22,26,19,10,1974,22.8,10-Sep,Oct,9,21.19230769,TRUE
282,7222,10-10-74,GR000016716,"HELLINIKON, GR",10-10-74,0,,22,26,18,10,1974,22.7,10-Oct,Oct,10,21,TRUE
283,7223,11-10-74,GR000016716,"HELLINIKON, GR",11-10-74,0,,22,26,19,10,1974,22.5,10-Nov,Oct,11,20.65384615,TRUE
284,7224,12-10-74,GR000016716,"HELLINIKON, GR",12-10-74,0,,21,24,18,10,1974,22.4,10-Dec,Oct,12,20.73076923,TRUE
285,7225,13-10-74,GR000016716,"HELLINIKON, GR",13-10-74,0,,21,24,17,10,1974,22.2,Oct-13,Oct,13,20.38461538,TRUE
286,7226,14-10-74,GR000016716,"HELLINIKON, GR",14-10-74,0,,23,25,19,10,1974,22.2,Oct-14,Oct,14,19.42307692,TRUE
287,7227,15-10-74,GR000016716,"HELLINIKON, GR",15-10-74,0,,25,28,23,10,1974,22.1,Oct-15,Oct,15,19.65384615,TRUE
288,7228,16-10-74,GR000016716,"HELLINIKON, GR",16-10-74,0,,24,28,23,10,1974,22.1,Oct-16,Oct,16,19,TRUE
289,7229,17-10-74,GR000016716,"HELLINIKON, GR",17-10-74,0,,21,24,19,10,1974,22.1,Oct-17,Oct,17,18.73076923,TRUE
290,7230,18-10-74,GR000016716,"HELLINIKON, GR",18-10-74,0,,20,24,15,10,1974,22,Oct-18,Oct,18,18.61538462,TRUE
291,7231,19-10-74,GR000016716,"HELLINIKON, GR",19-10-74,0,,19,23,16,10,1974,21.9,Oct-19,Oct,19,18.84615385,TRUE
292,7232,20-10-74,GR000016716,"HELLINIKON, GR",20-10-74,4,,19,22,17,10,1974,21.8,Oct-20,Oct,20,18.65384615,TRUE
293,7233,21-10-74,GR000016716,"HELLINIKON, GR",21-10-74,10,,22,24,18,10,1974,21.8,Oct-21,Oct,21,18.42307692,TRUE
294,7234,22-10-74,GR000016716,"HELLINIKON, GR",22-10-74,0,,22,24,19,10,1974,21.8,Oct-22,Oct,22,18.34615385,TRUE
295,7235,23-10-74,GR000016716,"HELLINIKON, GR",23-10-74,0,,23,25,22,10,1974,21.8,Oct-23,Oct,23,17.88461538,TRUE
296,7236,24-10-74,GR000016716,"HELLINIKON, GR",24-10-74,0,,22,26,19,10,1974,21.8,Oct-24,Oct,24,17.57692308,TRUE
297,7237,25-10-74,GR000016716,"HELLINIKON, GR",25-10-74,0,,20,26,18,10,1974,21.7,Oct-25,Oct,25,17.15384615,TRUE
298,7238,26-10-74,GR000016716,"HELLINIKON, GR",26-10-74,0,,17,20,14,10,1974,21.5,Oct-26,Oct,26,16.5,TRUE
299,7239,27-10-74,GR000016716,"HELLINIKON, GR",27-10-74,0,,17,22,13,10,1974,21.4,Oct-27,Oct,27,16.38461538,TRUE
300,7240,28-10-74,GR000016716,"HELLINIKON, GR",28-10-74,0,,17,20,13,10,1974,21.3,Oct-28,Oct,28,16.23076923,TRUE
301,7241,29-10-74,GR000016716,"HELLINIKON, GR",29-10-74,0,,19,22,13,10,1974,21.2,Oct-29,Oct,29,16.34615385,TRUE
302,7242,30-10-74,GR000016716,"HELLINIKON, GR",30-10-74,0,,20,23,18,10,1974,21.2,Oct-30,Oct,30,16.65384615,TRUE
303,7243,31-10-74,GR000016716,"HELLINIKON, GR",31-10-74,4,,19,22,15,10,1974,21.1,Oct-31,Oct,31,16.34615385,TRUE
304,7244,01-11-74,GR000016716,"HELLINIKON, GR",01-11-74,20,,17,19,14,11,1974,20.9,11-Jan,Nov,1,16.19230769,TRUE
305,7245,02-11-74,GR000016716,"HELLINIKON, GR",02-11-74,0,,15,17,14,11,1974,20.6,11-Feb,Nov,2,16.07692308,FALSE
306,7246,03-11-74,GR000016716,"HELLINIKON, GR",03-11-74,0,,14,18,10,11,1974,20.4,11-Mar,Nov,3,16.23076923,FALSE
307,7247,04-11-74,GR000016716,"HELLINIKON, GR",04-11-74,0,,15,19,9,11,1974,20.1,11-Apr,Nov,4,16.11538462,FALSE
308,7248,05-11-74,GR000016716,"HELLINIKON, GR",05-11-74,0,,16,18,15,11,1974,20,11-May,Nov,5,16.11538462,FALSE
309,7249,06-11-74,GR000016716,"HELLINIKON, GR",06-11-74,0,,17,21,12,11,1974,19.8,11-Jun,Nov,6,15.61538462,TRUE
310,7250,07-11-74,GR000016716,"HELLINIKON, GR",07-11-74,14,,17,19,15,11,1974,19.6,11-Jul,Nov,7,15.57692308,TRUE
311,7251,08-11-74,GR000016716,"HELLINIKON, GR",08-11-74,30,,16,19,15,11,1974,19.4,11-Aug,Nov,8,15.23076923,TRUE
312,7252,09-11-74,GR000016716,"HELLINIKON, GR",09-11-74,0,,16,18,14,11,1974,19.2,11-Sep,Nov,9,14.73076923,TRUE
313,7253,10-11-74,GR000016716,"HELLINIKON, GR",10-11-74,0,,14,17,13,11,1974,18.9,11-Oct,Nov,10,14.65384615,FALSE
314,7254,11-11-74,GR000016716,"HELLINIKON, GR",11-11-74,0,,14,17,12,11,1974,18.7,11-Nov,Nov,11,14.30769231,FALSE
315,7255,12-11-74,GR000016716,"HELLINIKON, GR",12-11-74,0,,14,19,12,11,1974,18.5,11-Dec,Nov,12,14.23076923,FALSE
316,7256,13-11-74,GR000016716,"HELLINIKON, GR",13-11-74,0,,14,19,11,11,1974,18.2,Nov-13,Nov,13,14.26923077,FALSE
317,7257,14-11-74,GR000016716,"HELLINIKON, GR",14-11-74,0,,16,19,11,11,1974,17.9,Nov-14,Nov,14,14.57692308,TRUE
318,7258,15-11-74,GR000016716,"HELLINIKON, GR",15-11-74,0,,14,18,10,11,1974,17.5,Nov-15,Nov,15,15,FALSE
319,7259,16-11-74,GR000016716,"HELLINIKON, GR",16-11-74,0,,14,18,10,11,1974,17.3,Nov-16,Nov,16,15.26923077,FALSE
320,7260,17-11-74,GR000016716,"HELLINIKON, GR",17-11-74,0,,14,18,10,11,1974,17.1,Nov-17,Nov,17,15.15384615,FALSE
321,7261,18-11-74,GR000016716,"HELLINIKON, GR",18-11-74,0,,14,18,9,11,1974,16.9,Nov-18,Nov,18,14.69230769,FALSE
322,7262,19-11-74,GR000016716,"HELLINIKON, GR",19-11-74,0,,13,18,8,11,1974,16.7,Nov-19,Nov,19,14.15384615,FALSE
323,7263,20-11-74,GR000016716,"HELLINIKON, GR",20-11-74,0,,15,19,11,11,1974,16.5,Nov-20,Nov,20,13.96153846,TRUE
324,7264,21-11-74,GR000016716,"HELLINIKON, GR",21-11-74,0,,16,19,12,11,1974,16.3,Nov-21,Nov,21,14.26923077,TRUE
325,7265,22-11-74,GR000016716,"HELLINIKON, GR",22-11-74,0,,16,18,13,11,1974,16.1,Nov-22,Nov,22,14.42307692,TRUE
326,7266,23-11-74,GR000016716,"HELLINIKON, GR",23-11-74,0,,14,19,10,11,1974,15.8,Nov-23,Nov,23,14.38461538,FALSE
327,7267,24-11-74,GR000016716,"HELLINIKON, GR",24-11-74,0,,14,18,11,11,1974,15.6,Nov-24,Nov,24,13.57692308,TRUE
328,7268,25-11-74,GR000016716,"HELLINIKON, GR",25-11-74,0,,15,17,13,11,1974,15.5,Nov-25,Nov,25,13.15384615,TRUE
329,7269,26-11-74,GR000016716,"HELLINIKON, GR",26-11-74,0,,17,19,13,11,1974,15.5,Nov-26,Nov,26,13.53846154,TRUE
330,7270,27-11-74,GR000016716,"HELLINIKON, GR",27-11-74,0,,17,19,14,11,1974,15.5,Nov-27,Nov,27,13.07692308,TRUE
331,7271,28-11-74,GR000016716,"HELLINIKON, GR",28-11-74,0,,17,21,14,11,1974,15.5,Nov-28,Nov,28,13.03846154,TRUE
332,7272,29-11-74,GR000016716,"HELLINIKON, GR",29-11-74,0,,18,21,14,11,1974,15.4,Nov-29,Nov,29,13.03846154,TRUE
333,7273,30-11-74,GR000016716,"HELLINIKON, GR",30-11-74,0,,13,16,12,11,1974,15.2,Nov-30,Nov,30,12.53846154,TRUE
334,7274,01-12-74,GR000016716,"HELLINIKON, GR",01-12-74,0,,11,16,7,12,1974,15,12-Jan,Dec,1,12.30769231,FALSE
335,7275,02-12-74,GR000016716,"HELLINIKON, GR",02-12-74,0,,11,15,7,12,1974,14.9,12-Feb,Dec,2,12.46153846,FALSE
336,7276,03-12-74,GR000016716,"HELLINIKON, GR",03-12-74,0,,12,14,8,12,1974,14.8,12-Mar,Dec,3,12.19230769,FALSE
337,7277,04-12-74,GR000016716,"HELLINIKON, GR",04-12-74,0,,12,14,10,12,1974,14.7,12-Apr,Dec,4,11.96153846,TRUE
338,7278,05-12-74,GR000016716,"HELLINIKON, GR",05-12-74,0,,12,15,9,12,1974,14.6,12-May,Dec,5,12.30769231,FALSE
339,7279,06-12-74,GR000016716,"HELLINIKON, GR",06-12-74,0,,13,17,9,12,1974,14.4,12-Jun,Dec,6,12.61538462,TRUE
340,7280,07-12-74,GR000016716,"HELLINIKON, GR",07-12-74,4,,9,13,6,12,1974,14.2,12-Jul,Dec,7,12.15384615,FALSE
341,7281,08-12-74,GR000016716,"HELLINIKON, GR",08-12-74,0,,13,17,6,12,1974,14.1,12-Aug,Dec,8,11.92307692,TRUE
342,7282,09-12-74,GR000016716,"HELLINIKON, GR",09-12-74,0,,14,16,12,12,1974,14,12-Sep,Dec,9,11.46153846,TRUE
343,7283,10-12-74,GR000016716,"HELLINIKON, GR",10-12-74,0,,9,12,8,12,1974,13.8,12-Oct,Dec,10,11.07692308,FALSE
344,7284,11-12-74,GR000016716,"HELLINIKON, GR",11-12-74,0,,9,14,6,12,1974,13.7,12-Nov,Dec,11,11.53846154,FALSE
345,7285,12-12-74,GR000016716,"HELLINIKON, GR",12-12-74,0,,12,15,7,12,1974,13.6,12-Dec,Dec,12,11.30769231,TRUE
346,7286,13-12-74,GR000016716,"HELLINIKON, GR",13-12-74,3,,15,17,13,12,1974,13.6,Dec-13,Dec,13,11.03846154,TRUE
347,7287,14-12-74,GR000016716,"HELLINIKON, GR",14-12-74,6,,14,16,12,12,1974,13.6,Dec-14,Dec,14,11.38461538,TRUE
348,7288,15-12-74,GR000016716,"HELLINIKON, GR",15-12-74,0,,13,16,12,12,1974,13.5,Dec-15,Dec,15,11.73076923,TRUE
349,7289,16-12-74,GR000016716,"HELLINIKON, GR",16-12-74,0,,10,12,8,12,1974,13.4,Dec-16,Dec,16,11.46153846,FALSE
350,7290,17-12-74,GR000016716,"HELLINIKON, GR",17-12-74,0,,10,14,6,12,1974,13.3,Dec-17,Dec,17,11.15384615,FALSE
351,7291,18-12-74,GR000016716,"HELLINIKON, GR",18-12-74,0,,11,16,7,12,1974,13.2,Dec-18,Dec,18,11.30769231,FALSE
352,7292,19-12-74,GR000016716,"HELLINIKON, GR",19-12-74,2,,13,16,9,12,1974,13.2,Dec-19,Dec,19,11.53846154,TRUE
353,7293,20-12-74,GR000016716,"HELLINIKON, GR",20-12-74,0,,8,11,6,12,1974,12.9,Dec-20,Dec,20,11.76923077,FALSE
354,7294,21-12-74,GR000016716,"HELLINIKON, GR",21-12-74,0,,9,13,5,12,1974,12.7,Dec-21,Dec,21,11.84615385,FALSE
355,7295,22-12-74,GR000016716,"HELLINIKON, GR",22-12-74,0,,10,14,5,12,1974,12.5,Dec-22,Dec,22,11.34615385,FALSE
356,7296,23-12-74,GR000016716,"HELLINIKON, GR",23-12-74,0,,11,14,8,12,1974,12.4,Dec-23,Dec,23,11.15384615,FALSE
357,7297,24-12-74,GR000016716,"HELLINIKON, GR",24-12-74,0,,11,16,7,12,1974,12.3,Dec-24,Dec,24,10.57692308,TRUE
358,7298,25-12-74,GR000016716,"HELLINIKON, GR",25-12-74,0,,11,16,6,12,1974,12.2,Dec-25,Dec,25,10.46153846,TRUE
359,7299,26-12-74,GR000016716,"HELLINIKON, GR",26-12-74,0,,10,15,6,12,1974,11.9,Dec-26,Dec,26,10,FALSE
360,7300,27-12-74,GR000016716,"HELLINIKON, GR",27-12-74,0,,12,16,8,12,1974,11.8,Dec-27,Dec,27,9.807692308,TRUE
361,7301,28-12-74,GR000016716,"HELLINIKON, GR",28-12-74,0,,12,14,7,12,1974,11.6,Dec-28,Dec,28,10.23076923,TRUE
362,7302,29-12-74,GR000016716,"HELLINIKON, GR",29-12-74,0,,12,16,7,12,1974,11.4,Dec-29,Dec,29,10.73076923,TRUE
363,7303,30-12-74,GR000016716,"HELLINIKON, GR",30-12-74,0,,12,16,8,12,1974,11.4,Dec-30,Dec,30,11.34615385,TRUE
364,7304,31-12-74,GR000016716,"HELLINIKON, GR",31-12-74,10,,13,16,9,12,1974,11.4,Dec-31,Dec,31,10.96153846,TRUE
365,7305,01-01-75,GR000016716,"HELLINIKON, GR",01-01-75,14,,9,14,7,1,1975,11.4,01-Jan,Jan,1,10.42307692,FALSE
366,7306,02-01-75,GR000016716,"HELLINIKON, GR",02-01-75,0,,7,9,7,1,1975,11.2,01-Feb,Jan,2,10.61538462,FALSE
367,7307,03-01-75,GR000016716,"HELLINIKON, GR",03-01-75,0,,8,9,6,1,1975,11.1,01-Mar,Jan,3,10.19230769,FALSE
